"('VIX', '^VIX')","('EURUSD', 'EURUSD=X')","('WTI_Oil', 'CL=F')","('DAX', '^GDAXI')","('SP500', '^GSPC')",SOFR,Repo_Volume
14.149999618530273,1.0875948667526245,51.41999816894531,13745.4296875,3373.93994140625,1.57,0.45
13.680000305175781,1.0845986604690552,52.04999923706055,13744.2099609375,3380.159912109375,1.58,0.0
13.680000305175781,1.0841753482818604,52.04999923706055,13783.8896484375,3380.159912109375,1.58,0.0
14.829999923706055,1.0840108394622803,52.04999923706055,13681.1904296875,3370.2900390625,1.6,9.454
14.380000114440918,1.079540491104126,53.290000915527344,13789.0,3386.14990234375,1.59,0.095
15.5600004196167,1.081009864807129,53.779998779296875,13664.0,3373.22998046875,1.6,3.6
17.079999923706055,1.078799843788147,53.380001068115234,13579.330078125,3337.75,1.58,4.532
25.030000686645508,1.0839051008224487,51.43000030517578,13035.240234375,3225.889892578125,1.58,0.592
27.850000381469727,1.0849199295043945,49.900001525878906,12790.490234375,3128.2099609375,1.59,0.111
27.559999465942383,1.0881996154785156,48.72999954223633,12774.8798828125,3116.389892578125,1.58,2.3
39.15999984741211,1.0885894298553467,47.09000015258789,12367.4599609375,2978.760009765625,1.58,0.275
40.11000061035156,1.0997228622436523,44.7599983215332,11890.349609375,2954.219970703125,1.6,2.187
33.41999816894531,1.1051311492919922,46.75,11857.8701171875,3090.22998046875,1.59,2.525
36.81999969482422,1.1144047975540161,47.18000030517578,11985.3896484375,3003.3701171875,1.64,0.627
31.989999771118164,1.118067979812622,46.779998779296875,12127.6904296875,3130.1201171875,1.23,5.025
39.619998931884766,1.113908290863037,45.900001525878906,11944.7197265625,3023.93994140625,1.12,0.85
41.939998626708984,1.1223849058151245,41.279998779296875,11541.8701171875,2972.3701171875,1.1,2.93
54.459999084472656,1.1386020183563232,31.1299991607666,10625.01953125,2746.56005859375,1.09,2.504
47.29999923706055,1.1397960186004639,34.36000061035156,10475.490234375,2882.22998046875,1.11,0.151
53.900001525878906,1.1316505670547485,32.97999954223633,10438.6796875,2741.3798828125,1.15,1.325
75.47000122070312,1.1261515617370605,31.5,9161.1298828125,2480.639892578125,1.2,21.05
57.83000183105469,1.1184931993484497,31.729999542236328,9232.080078125,2711.02001953125,1.1,15.1
82.69000244140625,1.115536093711853,28.700000762939453,8742.25,2386.1298828125,0.26,1.425
75.91000366210938,1.1163206100463867,26.950000762939453,8939.099609375,2529.18994140625,0.54,5.7
76.44999694824219,1.101552128791809,20.3700008392334,8441.7099609375,2398.10009765625,0.1,0.477
72.0,1.0961546897888184,25.219999313354492,8610.4296875,2409.389892578125,0.06,1.195
66.04000091552734,1.0657345056533813,22.43000030517578,8928.9501953125,2304.919921875,0.04,12.203
61.59000015258789,1.0694386959075928,23.360000610351562,8741.150390625,2237.39990234375,0.02,26.944
61.66999816894531,1.0764610767364502,24.010000228881836,9700.5703125,2447.330078125,0.01,41.516
63.95000076293945,1.080263614654541,24.489999771118164,9874.259765625,2475.56005859375,0.01,97.411
61.0,1.0889569520950317,22.600000381469727,10000.9599609375,2630.070068359375,0.01,138.48
65.54000091552734,1.1048258543014526,21.510000228881836,9632.51953125,2541.469970703125,0.01,210.794
57.08000183105469,1.113908290863037,20.09000015258789,9815.9697265625,2626.64990234375,0.01,237.497
53.540000915527344,1.1030466556549072,20.479999542236328,9935.83984375,2584.590087890625,0.01,284.908
57.060001373291016,1.102657437324524,20.309999465942383,9544.75,2470.5,0.01,207.828
50.90999984741211,1.0953621864318848,25.31999969482422,9570.8203125,2526.89990234375,0.01,182.627
46.79999923706055,1.0847399234771729,28.34000015258789,9525.76953125,2488.64990234375,0.01,148.117
45.2400016784668,1.0806955099105835,26.079999923706055,10075.169921875,2663.679931640625,0.01,144.294
46.70000076293945,1.0803803205490112,23.6299991607666,10356.7001953125,2659.409912109375,0.01,88.36
43.349998474121094,1.0895144939422607,25.09000015258789,10332.8896484375,2749.97998046875,0.01,53.483
41.66999816894531,1.0863661766052246,22.760000228881836,10564.740234375,2789.820068359375,0.01,5.525
41.66999816894531,1.0927408933639526,22.760000228881836,10564.740234375,2789.820068359375,0.01,5.525
41.16999816894531,1.0932666063308716,22.40999984741211,10564.740234375,2761.6298828125,0.02,6.1
37.7599983215332,1.0922993421554565,20.110000610351562,10696.5595703125,2846.06005859375,0.06,9.9
40.84000015258789,1.098538875579834,19.8700008392334,10279.759765625,2783.360107421875,0.03,3.15
40.11000061035156,1.0905101299285889,19.8700008392334,10301.5400390625,2799.550048828125,0.03,1.525
38.150001525878906,1.0858471393585205,18.270000457763672,10625.7802734375,2874.56005859375,0.03,1.726
43.83000183105469,1.0866966247558594,-37.630001068115234,10675.900390625,2823.159912109375,0.02,31.0
45.40999984741211,1.0864840745925903,10.010000228881836,10249.849609375,2736.56005859375,0.01,12.528
41.97999954223633,1.0856467485427856,13.779999732971191,10415.0302734375,2799.31005859375,0.01,10.825
41.380001068115234,1.080964207649231,16.5,10513.7900390625,2797.800048828125,0.01,1.45
35.93000030517578,1.077702283859253,16.940000534057617,10336.08984375,2836.739990234375,0.03,1.5
33.290000915527344,1.08236825466156,12.779999732971191,10659.990234375,2878.47998046875,0.03,16.476
33.56999969482422,1.0824854373931885,12.34000015258789,10795.6298828125,2863.389892578125,0.01,7.131
31.229999542236328,1.0836584568023682,15.0600004196167,11107.740234375,2939.510009765625,0.01,1.45
34.150001525878906,1.087725043296814,18.84000015258789,10861.6396484375,2912.429931640625,0.04,1.775
37.189998626708984,1.094546914100647,19.780000686645508,10861.6396484375,2830.7099609375,0.03,0.251
35.970001220703125,1.0959625244140625,20.389999389648438,10466.7998046875,2842.739990234375,0.05,4.85
33.61000061035156,1.0904293060302734,24.559999465942383,10729.4599609375,2868.43994140625,0.05,1.925
34.119998931884766,1.0838581323623657,23.989999771118164,10606.2001953125,2848.419921875,0.05,1.175
31.440000534057617,1.0798553228378296,23.549999237060547,10759.26953125,2881.18994140625,0.05,0.982
27.979999542236328,1.0837171077728271,24.739999771118164,10904.48046875,2929.800048828125,0.06,0.68
27.56999969482422,1.0839520692825317,24.139999389648438,10824.990234375,2930.18994140625,0.06,0.123
33.040000915527344,1.080940842628479,25.780000686645508,10819.5,2870.1201171875,0.06,0.825
35.279998779296875,1.0846810340881348,25.290000915527344,10542.66015625,2820.0,0.04,13.825
32.61000061035156,1.08236825466156,27.559999465942383,10337.01953125,2852.5,0.02,0.133
31.889999389648438,1.0806955099105835,29.43000030517578,10465.169921875,2863.699951171875,0.05,1.15
29.299999237060547,1.0821340084075928,31.81999969482422,11058.8701171875,2953.909912109375,0.04,0.578
30.530000686645508,1.0915124416351318,32.5,11075.2900390625,2922.93994140625,0.04,0.09
27.989999771118164,1.0927767753601074,33.4900016784668,11223.7099609375,2971.610107421875,0.01,9.726
29.530000686645508,1.0982975959777832,33.91999816894531,11065.9296875,2948.510009765625,0.02,0.003
28.15999984741211,1.0952903032302856,33.25,11073.8701171875,2955.449951171875,0.04,0.001
28.15999984741211,1.0907801389694214,33.25,11391.2802734375,2955.449951171875,0.04,0.001
28.010000228881836,1.0902997255325317,34.349998474121094,11504.650390625,2991.77001953125,0.06,0.001
27.6200008392334,1.0981770753860474,32.810001373291016,11657.6904296875,3036.1298828125,0.06,4.326
28.59000015258789,1.1016855239868164,33.709999084472656,11781.1298828125,3029.72998046875,0.06,0.0
27.510000228881836,1.1079105138778687,35.4900016784668,11586.849609375,3044.31005859375,0.06,1.325
28.229999542236328,1.1118524074554443,35.439998626708984,11586.849609375,3055.72998046875,0.06,0.0
26.84000015258789,1.1125946044921875,36.810001373291016,12021.2802734375,3080.820068359375,0.07,2.013
25.65999984741211,1.118943691253662,37.290000915527344,12487.3603515625,3122.8701171875,0.06,0.013
25.809999465942383,1.1235954761505127,37.40999984741211,12430.5595703125,3112.35009765625,0.07,0.0
24.520000457763672,1.1337867975234985,39.54999923706055,12847.6796875,3193.929931640625,0.07,0.0
25.809999465942383,1.1319515705108643,38.189998626708984,12819.58984375,3232.389892578125,0.07,0.0
27.56999969482422,1.1305567026138306,38.939998626708984,12617.990234375,3207.179931640625,0.08,1.252
27.56999969482422,1.1332215070724487,39.599998474121094,12530.16015625,3190.139892578125,0.07,0.012
40.790000915527344,1.1365444660186768,36.34000015258789,11970.2900390625,3002.10009765625,0.08,0.375
36.09000015258789,1.1288082599639893,36.2599983215332,11949.2802734375,3041.31005859375,0.08,0.0
34.400001525878906,1.1252011060714722,37.119998931884766,11911.349609375,3066.590087890625,0.09,0.003
33.66999816894531,1.1337740421295166,38.380001068115234,12315.66015625,3124.739990234375,0.09,4.0
33.470001220703125,1.1265701055526733,37.959999084472656,12382.1396484375,3113.489990234375,0.09,0.001
32.939998626708984,1.1242902278900146,38.84000015258789,12281.5302734375,3115.340087890625,0.09,0.001
35.119998931884766,1.1211000680923462,39.75,12330.759765625,3097.739990234375,0.09,0.001
31.770000457763672,1.1177555322647095,40.459999084472656,12262.9697265625,3117.860107421875,0.08,0.01
31.3700008392334,1.1279679536819458,40.369998931884766,12523.759765625,3131.2900390625,0.07,0.011
33.84000015258789,1.1312345266342163,38.0099983215332,12093.9404296875,3050.330078125,0.08,0.001
32.220001220703125,1.1250872611999512,38.720001220703125,12177.8701171875,3083.760009765625,0.09,0.001
34.72999954223633,1.1222084760665894,38.4900016784668,12089.3896484375,3009.050048828125,0.08,0.2
31.780000686645508,1.1225864887237549,39.70000076293945,12232.1201171875,3053.239990234375,0.08,0.25
30.43000030517578,1.1247202157974243,39.27000045776367,12310.9296875,3100.2900390625,0.1,0.95
28.6200008392334,1.1235954761505127,39.81999969482422,12260.5703125,3115.860107421875,0.11,0.002
27.68000030517578,1.1251378059387207,40.650001525878906,12608.4599609375,3130.010009765625,0.11,0.0
27.68000030517578,1.1237848997116089,40.650001525878906,12528.1796875,3130.010009765625,0.11,0.0
27.940000534057617,1.1247202157974243,40.630001068115234,12733.4501953125,3179.719970703125,0.1,0.0
29.43000030517578,1.1312856674194336,40.619998931884766,12616.7998046875,3145.320068359375,0.1,0.003
28.079999923706055,1.1275228261947632,40.900001525878906,12494.8095703125,3169.93994140625,0.1,0.001
29.260000228881836,1.1339154243469238,39.619998931884766,12489.4599609375,3152.050048828125,0.1,0.0
27.290000915527344,1.1287955045700073,40.54999923706055,12633.7099609375,3185.0400390625,0.1,0.0
32.189998626708984,1.1310042142868042,40.099998474121094,12799.9697265625,3155.219970703125,0.1,0.001
29.520000457763672,1.134549617767334,40.290000915527344,12697.3603515625,3197.52001953125,0.11,0.001
27.760000228881836,1.1410704851150513,41.20000076293945,12930.98046875,3226.56005859375,0.13,0.001
28.0,1.1417193412780762,40.75,12874.9697265625,3215.570068359375,0.12,0.001
25.68000030517578,1.139211654663086,40.59000015258789,12919.6103515625,3224.72998046875,0.12,0.0
24.459999084472656,1.1442956924438477,40.810001373291016,13046.919921875,3251.840087890625,0.12,0.003
24.84000015258789,1.1458691358566284,41.959999084472656,13171.830078125,3257.300048828125,0.11,0.0
24.31999969482422,1.15340256690979,41.900001525878906,13104.25,3276.02001953125,0.1,0.0
26.079999923706055,1.1568717956542969,41.06999969482422,13103.3896484375,3235.659912109375,0.1,0.0
25.84000015258789,1.1596084833145142,41.290000915527344,12838.0595703125,3215.6298828125,0.1,0.0
24.739999771118164,1.1652567386627197,41.599998474121094,12838.66015625,3239.409912109375,0.1,0.0
25.440000534057617,1.1769275665283203,41.040000915527344,12835.2802734375,3218.43994140625,0.1,0.0
24.100000381469727,1.171879529953003,41.27000045776367,12822.259765625,3258.43994140625,0.09,0.001
24.760000228881836,1.1782865524291992,39.91999816894531,12379.650390625,3246.219970703125,0.1,0.307
24.459999084472656,1.1872254610061646,40.27000045776367,12313.3603515625,3271.1201171875,0.1,0.15
24.280000686645508,1.1782310009002686,41.0099983215332,12646.98046875,3294.610107421875,0.1,0.0
23.760000228881836,1.1763322353363037,41.70000076293945,12600.8701171875,3306.510009765625,0.09,0.005
22.989999771118164,1.181544303894043,42.189998626708984,12660.25,3327.77001953125,0.09,0.0
22.649999618530273,1.187281847000122,41.95000076293945,12591.6796875,3349.159912109375,0.09,0.0
22.209999084472656,1.1876484155654907,41.220001220703125,12674.8798828125,3351.280029296875,0.09,0.0
22.1299991607666,1.1782727241516113,41.939998626708984,12687.5302734375,3360.469970703125,0.09,0.008
24.030000686645508,1.1737778186798096,41.61000061035156,12946.8896484375,3333.68994140625,0.1,0.0
22.280000686645508,1.1736538410186768,42.66999816894531,13058.6298828125,3380.35009765625,0.09,0.103
22.1299991607666,1.179380178451538,42.2400016784668,12993.7099609375,3373.429931640625,0.09,0.126
22.049999237060547,1.1816558837890625,42.0099983215332,12901.33984375,3372.85009765625,0.09,0.001
21.350000381469727,1.1852554082870483,42.88999938964844,12920.66015625,3381.989990234375,0.1,0.054
21.510000228881836,1.1876484155654907,42.88999938964844,12881.759765625,3389.780029296875,0.09,0.002
22.540000915527344,1.1947859525680542,42.93000030517578,12977.330078125,3374.85009765625,0.09,0.112
22.719999313354492,1.1843500137329102,42.58000183105469,12830.0,3385.510009765625,0.07,0.15
22.540000915527344,1.1873664855957031,42.34000015258789,12764.7998046875,3397.159912109375,0.07,0.0
22.3700008392334,1.1798018217086792,42.619998931884766,13066.5400390625,3431.280029296875,0.08,0.0
22.030000686645508,1.1794538497924805,43.349998474121094,13061.6201171875,3443.6201171875,0.08,0.012
23.270000457763672,1.183501958847046,43.38999938964844,13190.150390625,3478.72998046875,0.07,0.009
24.469999313354492,1.1842728853225708,43.040000915527344,13096.3603515625,3484.550048828125,0.07,0.002
22.959999084472656,1.1819632053375244,42.970001220703125,13033.2001953125,3508.010009765625,0.07,0.0
26.40999984741211,1.1918240785598755,42.61000061035156,12945.3798828125,3500.31005859375,0.09,0.011
26.1200008392334,1.193901538848877,42.7599983215332,12974.25,3526.64990234375,0.09,0.008
26.56999969482422,1.1923214197158813,41.5099983215332,13243.4296875,3580.840087890625,0.09,0.014
33.599998474121094,1.184735894203186,41.369998931884766,13057.76953125,3455.06005859375,0.1,0.0
30.75,1.1839784383773804,39.77000045776367,12842.66015625,3426.9599609375,0.09,0.0
30.75,1.183445930480957,39.77000045776367,13100.2802734375,3426.9599609375,0.09,0.0
31.459999084472656,1.1821727752685547,36.7599983215332,12968.330078125,3331.840087890625,0.09,0.0
28.809999465942383,1.177024483680725,38.04999923706055,13237.2099609375,3398.9599609375,0.09,0.001
29.709999084472656,1.1806375980377197,37.29999923706055,13208.8896484375,3339.18994140625,0.09,0.01
26.8700008392334,1.1824384927749634,37.33000183105469,13202.83984375,3340.969970703125,0.09,0.0
25.850000381469727,1.1842728853225708,37.2599983215332,13193.66015625,3383.5400390625,0.09,0.001
25.59000015258789,1.187000036239624,38.279998779296875,13217.669921875,3401.199951171875,0.1,0.002
26.040000915527344,1.1844412088394165,40.15999984741211,13255.3701171875,3385.489990234375,0.1,0.055
26.459999084472656,1.1803449392318726,40.970001220703125,13208.1201171875,3357.010009765625,0.1,0.001
25.829999923706055,1.1848200559616089,41.11000061035156,13116.25,3319.469970703125,0.09,0.0
27.780000686645508,1.1845533847808838,39.310001373291016,12542.4404296875,3281.06005859375,0.08,0.054
26.860000610351562,1.176800012588501,39.599998474121094,12594.3896484375,3315.570068359375,0.07,0.0
28.579999923706055,1.1708368062973022,39.93000030517578,12642.9697265625,3236.919921875,0.06,0.001
28.510000228881836,1.1658544540405273,40.310001373291016,12606.5703125,3246.590087890625,0.07,0.004
26.3799991607666,1.1673243045806885,40.25,12469.2001953125,3298.4599609375,0.08,0.0
26.190000534057617,1.1635348796844482,40.599998474121094,12870.8701171875,3351.60009765625,0.08,0.0
26.270000457763672,1.167883276939392,39.290000915527344,12825.8203125,3335.469970703125,0.07,1.301
26.3700008392334,1.1742050647735596,40.220001220703125,12760.73046875,3363.0,0.08,0.85
26.700000762939453,1.1726078987121582,38.720001220703125,12730.76953125,3380.800048828125,0.08,0.001
27.6299991607666,1.1744946241378784,37.04999923706055,12689.0400390625,3348.419921875,0.1,0.0
27.959999084472656,1.1720443964004517,39.220001220703125,12828.3095703125,3408.60009765625,0.09,0.0
29.479999542236328,1.1792453527450562,40.66999816894531,12906.01953125,3360.969970703125,0.1,0.0
28.059999465942383,1.1737639904022217,39.95000076293945,12928.5703125,3419.43994140625,0.09,0.011
26.360000610351562,1.176747441291809,41.189998626708984,13042.2099609375,3446.830078125,0.08,0.212
25.0,1.1767003536224365,40.599998474121094,13051.23046875,3477.139892578125,0.09,0.0
25.06999969482422,1.181683897972107,39.43000030517578,13138.41015625,3534.219970703125,0.09,0.0
26.06999969482422,1.1816140413284302,40.20000076293945,13018.990234375,3511.929931640625,0.09,0.0
26.399999618530273,1.1742188930511475,41.040000915527344,13028.0595703125,3488.669921875,0.09,0.0
26.969999313354492,1.1743981838226318,40.959999084472656,12703.75,3483.340087890625,0.1,0.001
27.40999984741211,1.1707134246826172,40.880001068115234,12908.990234375,3483.81005859375,0.09,0.002
29.18000030517578,1.1715501546859741,40.83000183105469,12854.66015625,3426.919921875,0.09,0.004
29.350000381469727,1.176885962486267,41.459999084472656,12736.9501953125,3443.1201171875,0.08,0.007
28.649999618530273,1.1829839944839478,40.029998779296875,12557.6396484375,3435.56005859375,0.07,0.0
28.110000610351562,1.1853959560394287,40.63999938964844,12543.0595703125,3453.489990234375,0.07,0.001
27.549999237060547,1.1815024614334106,39.849998474121094,12645.75,3465.389892578125,0.08,0.0
32.459999084472656,1.1848480701446533,38.560001373291016,12177.1796875,3400.969970703125,0.09,0.001
33.349998474121094,1.1809443235397339,39.56999969482422,12063.5703125,3390.679931640625,0.09,0.0
40.279998779296875,1.1784114837646484,37.38999938964844,11560.509765625,3271.030029296875,0.08,0.005
37.59000015258789,1.1748672723770142,36.16999816894531,11598.0703125,3310.110107421875,0.09,0.014
38.02000045776367,1.1678695678710938,35.790000915527344,11556.48046875,3269.9599609375,0.09,0.001
37.130001068115234,1.1642121076583862,36.810001373291016,11788.2802734375,3310.239990234375,0.11,0.0
35.54999923706055,1.1642799377441406,37.65999984741211,12088.98046875,3369.159912109375,0.1,0.0
29.56999969482422,1.176221489906311,39.150001525878906,12324.2197265625,3443.43994140625,0.1,0.0
27.579999923706055,1.17326819896698,38.790000915527344,12568.08984375,3510.449951171875,0.11,0.0
24.860000610351562,1.1817537546157837,37.13999938964844,12480.01953125,3509.43994140625,0.1,0.0
25.75,1.1893010139465332,40.290000915527344,13095.9697265625,3550.5,0.1,0.0
24.799999237060547,1.182732105255127,41.36000061035156,13163.1103515625,3545.530029296875,0.1,0.0
23.450000762939453,1.1818794012069702,41.45000076293945,13216.1796875,3572.659912109375,0.1,0.0
25.350000381469727,1.1780297756195068,41.119998931884766,13052.9501953125,3537.010009765625,0.09,0.0
23.100000381469727,1.1803393363952637,40.130001068115234,13076.7197265625,3585.14990234375,0.09,0.003
22.450000762939453,1.1845253705978394,41.34000015258789,13138.6103515625,3626.909912109375,0.1,0.013
22.709999084472656,1.1859441995620728,41.43000030517578,13133.4697265625,3609.530029296875,0.09,0.0
23.84000015258789,1.186366319656372,41.81999969482422,13201.8896484375,3567.7900390625,0.07,0.103
23.110000610351562,1.1847639083862305,41.7400016784668,13086.16015625,3581.8701171875,0.06,2.0
23.700000762939453,1.1866477727890015,42.150001525878906,13137.25,3557.5400390625,0.05,0.0
22.65999984741211,1.1866477727890015,43.060001373291016,13126.9697265625,3577.590087890625,0.05,0.485
21.639999389648438,1.1842728853225708,44.90999984741211,13292.4404296875,3635.409912109375,0.07,0.001
21.25,1.1900511980056763,45.709999084472656,13289.7998046875,3629.64990234375,0.08,0.0
21.25,1.1920002698898315,45.709999084472656,13286.5703125,3629.64990234375,0.08,0.0
20.84000015258789,1.191599726676941,45.529998779296875,13335.6796875,3638.35009765625,0.08,0.0
20.56999969482422,1.1971460580825806,45.34000015258789,13291.16015625,3621.6298828125,0.09,0.006
20.770000457763672,1.193816065788269,44.54999923706055,13382.2998046875,3662.449951171875,0.08,0.002
21.170000076293945,1.2074378728866577,45.279998779296875,13313.240234375,3669.010009765625,0.08,0.001
21.280000686645508,1.2114603519439697,45.63999938964844,13252.8603515625,3666.719970703125,0.08,0.0
20.790000915527344,1.2145650386810303,46.2599983215332,13298.9599609375,3699.1201171875,0.09,0.0
21.299999237060547,1.212135910987854,45.7599983215332,13271.0,3691.9599609375,0.08,0.001
20.68000030517578,1.2113136053085327,45.599998474121094,13278.490234375,3702.25,0.07,0.001
22.270000457763672,1.2110936641693115,45.52000045776367,13340.259765625,3672.820068359375,0.08,0.003
22.520000457763672,1.207875370979309,46.779998779296875,13295.73046875,3668.10009765625,0.08,0.001
23.309999465942383,1.2144293785095215,46.56999969482422,13114.2998046875,3663.4599609375,0.08,0.0
24.719999313354492,1.213340401649475,46.9900016784668,13223.16015625,3647.489990234375,0.08,0.1
22.889999389648438,1.214889645576477,47.619998931884766,13362.8701171875,3694.6201171875,0.09,0.001
22.5,1.2154301404953003,47.81999969482422,13565.98046875,3701.169921875,0.09,0.026
21.93000030517578,1.2199585437774658,48.36000061035156,13667.25,3722.47998046875,0.09,0.014
21.56999969482422,1.226271629333496,49.099998474121094,13630.509765625,3709.409912109375,0.09,0.032
25.15999984741211,1.221612811088562,47.7400016784668,13246.2998046875,3694.919921875,0.09,0.435
24.229999542236328,1.2236906290054321,47.02000045776367,13418.1103515625,3687.260009765625,0.07,0.406
23.309999465942383,1.2186651229858398,48.119998931884766,13587.23046875,3690.010009765625,0.06,0.857
21.530000686645508,1.2191405296325684,48.22999954223633,13587.23046875,3703.06005859375,0.08,0.01
21.530000686645508,1.2184720039367676,48.22999954223633,13587.23046875,3703.06005859375,0.08,0.01
21.700000762939453,1.2205095291137695,47.619998931884766,13790.2900390625,3735.360107421875,0.09,0.901
23.079999923706055,1.2223445177078247,48.0,13761.3798828125,3727.0400390625,0.1,0.257
22.770000457763672,1.225295066833496,48.400001525878906,13718.7802734375,3732.0400390625,0.09,0.652
22.75,1.2299896478652954,48.52000045776367,13718.7802734375,3756.070068359375,0.07,9.651
22.75,1.218026876449585,48.52000045776367,13718.7802734375,3756.070068359375,0.07,9.651
26.969999313354492,1.2250697612762451,47.619998931884766,13726.740234375,3700.64990234375,0.1,0.001
25.34000015258789,1.2251598834991455,49.93000030517578,13651.2197265625,3726.860107421875,0.11,0.005
25.06999969482422,1.230027437210083,50.630001068115234,13891.9697265625,3748.139892578125,0.1,0.004
22.3700008392334,1.2341108322143555,50.83000183105469,13968.240234375,3803.7900390625,0.1,0.001
21.559999465942383,1.227144479751587,52.2400016784668,14049.5302734375,3824.679931640625,0.09,0.0
24.079999923706055,1.2186205387115479,52.25,13936.66015625,3799.610107421875,0.09,0.0
23.329999923706055,1.2160701751708984,53.209999084472656,13925.0595703125,3801.18994140625,0.08,0.0
22.209999084472656,1.2208894491195679,52.90999984741211,13939.7099609375,3809.840087890625,0.08,0.0
23.25,1.2162491083145142,53.56999969482422,13988.7001953125,3795.5400390625,0.08,0.6
24.34000015258789,1.2151259183883667,52.36000061035156,13787.73046875,3768.25,0.08,0.0
24.34000015258789,1.2068113088607788,52.36000061035156,13848.349609375,3768.25,0.08,0.0
23.239999771118164,1.207729458808899,52.97999954223633,13815.0595703125,3798.909912109375,0.07,0.004
21.579999923706055,1.2138868570327759,53.2400016784668,13921.3701171875,3851.85009765625,0.06,1.806
21.31999969482422,1.2115631103515625,53.130001068115234,13906.669921875,3853.070068359375,0.04,1.201
21.90999984741211,1.2166293859481812,52.27000045776367,13873.9697265625,3841.469970703125,0.05,0.0
23.190000534057617,1.216944694519043,52.77000045776367,13643.9501953125,3855.360107421875,0.06,2.2
23.020000457763672,1.214624047279358,52.61000061035156,13870.990234375,3849.6201171875,0.03,1.631
37.209999084472656,1.216299295425415,52.849998474121094,13620.4599609375,3750.77001953125,0.03,1.152
30.209999084472656,1.2105072736740112,52.34000015258789,13665.9296875,3787.3798828125,0.04,2.655
33.09000015258789,1.2120037078857422,52.20000076293945,13432.8701171875,3714.239990234375,0.06,7.1
30.239999771118164,1.2123857736587524,53.54999923706055,13622.01953125,3773.860107421875,0.07,0.012
25.559999465942383,1.2068694829940796,54.7599983215332,13835.16015625,3826.31005859375,0.07,0.011
22.90999984741211,1.203905463218689,55.689998626708984,13933.6298828125,3830.169921875,0.07,0.178
21.770000457763672,1.2042388916015625,56.22999954223633,14060.2900390625,3871.739990234375,0.05,0.5
20.8700008392334,1.1966731548309326,56.849998474121094,14056.7197265625,3886.830078125,0.02,0.01
21.239999771118164,1.2048773765563965,57.970001220703125,14059.91015625,3915.590087890625,0.02,0.002
21.6299991607666,1.2053595781326294,58.36000061035156,14011.7998046875,3911.22998046875,0.05,0.001
21.989999771118164,1.2119992971420288,58.68000030517578,13932.9697265625,3909.8798828125,0.06,0.0
21.25,1.2121212482452393,58.2400016784668,14040.91015625,3916.3798828125,0.06,0.108
19.969999313354492,1.2131506204605103,59.470001220703125,14049.8896484375,3934.830078125,0.05,0.001
19.969999313354492,1.2122093439102173,59.470001220703125,14109.48046875,3934.830078125,0.05,0.001
21.459999084472656,1.2132196426391602,60.04999923706055,14064.599609375,3932.590087890625,0.06,0.004
21.5,1.2092483043670654,61.13999938964844,13909.26953125,3931.330078125,0.06,0.05
22.489999771118164,1.2048004865646362,60.52000045776367,13886.9296875,3913.969970703125,0.03,0.0
22.049999237060547,1.209189772605896,59.2400016784668,13993.23046875,3906.7099609375,0.02,0.002
23.450000762939453,1.2126356363296509,61.4900016784668,13950.0400390625,3876.5,0.03,1.1
23.110000610351562,1.2166796922683716,61.66999816894531,13864.8095703125,3881.3701171875,0.01,0.435
21.34000015258789,1.215214490890503,63.220001220703125,13976.0,3925.429931640625,0.02,0.001
28.889999389648438,1.2171372175216675,63.529998779296875,13879.330078125,3829.340087890625,0.03,9.976
27.950000762939453,1.2160420417785645,61.5,13786.2900390625,3811.14990234375,0.01,11.2
23.350000381469727,1.208956003189087,60.63999938964844,14012.8203125,3901.820068359375,0.02,0.0
24.100000381469727,1.2051095962524414,59.75,14039.7998046875,3870.2900390625,0.04,0.005
26.670000076293945,1.208546757698059,61.279998779296875,14080.0302734375,3819.719970703125,0.04,0.507
28.56999969482422,1.2050660848617554,63.83000183105469,14056.33984375,3768.469970703125,0.02,2.1
24.65999984741211,1.1967735290527344,66.08999633789062,13920.6904296875,3841.93994140625,0.02,1.0
25.469999313354492,1.1925631761550903,65.05000305175781,14380.91015625,3821.35009765625,0.02,0.025
24.030000686645508,1.185171127319336,64.01000213623047,14437.9404296875,3875.43994140625,0.02,0.0
22.559999465942383,1.1897906064987183,64.44000244140625,14540.25,3898.81005859375,0.02,0.1
21.90999984741211,1.1926058530807495,66.0199966430664,14569.3896484375,3939.340087890625,0.01,11.051
20.690000534057617,1.1986095905303955,65.61000061035156,14502.3896484375,3943.340087890625,0.01,6.8
20.030000686645508,1.1950000524520874,65.38999938964844,14461.419921875,3968.93994140625,0.01,0.003
19.790000915527344,1.1925773620605469,64.80000305175781,14557.580078125,3962.7099609375,0.01,0.702
19.229999542236328,1.190164566040039,64.5999984741211,14596.6103515625,3974.1201171875,0.01,0.0
21.579999923706055,1.1982792615890503,60.0,14775.51953125,3915.4599609375,0.01,26.57
20.950000762939453,1.1918240785598755,61.41999816894531,14621.0,3913.10009765625,0.01,18.908
18.8799991607666,1.1883116960525513,61.54999923706055,14657.2099609375,3940.590087890625,0.01,22.242
20.299999237060547,1.193303108215332,57.7599983215332,14662.01953125,3910.52001953125,0.01,19.526
21.200000762939453,1.1840205192565918,61.18000030517578,14610.3896484375,3889.139892578125,0.01,21.902
19.809999465942383,1.1813069581985474,58.560001373291016,14621.3603515625,3909.52001953125,0.01,10.1
18.860000610351562,1.1776621341705322,60.970001220703125,14748.9404296875,3974.5400390625,0.01,11.45
