GDP,Unemployment,Inflation,InterestRate,Swiss franc/Euro,Euro/Dollar,Euro/Uk
0.002479339048749196,0.0013914808072537088,0.002389486260454099,0.008403361344537785,-0.00945520036019809,0.009378804503028526,0.001835627868168821
0.0015465815703867847,0.001973857257807632,0.0,0.006250000000000089,-0.013506493506493467,-0.010855160296022737,0.010910302323644538
-0.00029148973070713957,0.0029908123115336416,0.0023837902264598476,0.0020703933747412417,0.005134281200631863,0.0022279761546335486,0.010545394628439508
-0.0014761865262956642,0.004297998982490947,0.0023781212841855748,0.008264462809917328,0.00766208251473488,0.005497476568132598,-0.0073373552910483975
-0.001465843398144484,0.005634588767702953,-0.003558718861209953,-0.002049180327868827,0.002859556768700866,0.017746706103791254,0.0034494086727989703
-0.0006767742797590959,0.006826438841511573,0.0023809523809523725,-0.01848049281314168,-0.0003240230704425473,0.0148833113166007,0.022262236045179407
1.1678971208128885e-05,0.007341281924409193,-0.004750593824228044,-0.012552301255230214,-0.013613380007779008,0.010384125882216821,0.040112089671737294
0.0003052805491907673,0.007474813559459781,0.01193317422434359,-0.02330508474576254,0.009726603575183956,-0.005181643812086745,0.032099145562312525
0.0003102531796304042,0.007531117674756782,-0.005896226415094352,-0.013015184381778844,0.006834157771413718,0.0052805755395683995,-0.021554295942720736
0.000416537784907689,0.010841998342608905,0.003558718861209842,-0.01318681318681314,0.002068653435904233,-0.012867305022399744,-0.008003658815458614
0.0008631629358564208,0.007427701158620792,0.0035460992907803135,0.0,-0.0004515837687890656,0.003842361674979866,0.01436914092515762
0.001431952110436896,0.02286869780507028,0.0,0.00222717149220486,-0.0012262811410869157,-0.0135773402857019,-0.019922733126278347
0.002067256532235051,0.0034213492155314995,0.0035335689045936647,-0.022222222222222143,-0.0016801292407109258,0.0015521356507985917,-0.01885917452465602
0.0024835653863675144,0.0010471403701415305,0.0011737089201877549,-0.029545454545454763,-0.0037542883034500374,-0.02198862556470116,-0.04167323144792834
0.0029053491246433527,-0.0007129578125714131,0.004689331770222793,-0.011709601873536313,0.012149957767526587,0.02781971746767309,-0.010521989313604485
0.0028045497438802247,-0.003787887553552194,0.002333722287047868,-0.007109004739336289,-0.003209654641160631,-0.0033306184187560373,0.02118468056824807
0.0021353452184951216,-0.007544184045212288,0.0034924330616996624,-0.0023866348448688957,-0.002060793405461059,-0.011192668583186238,-0.0029287341360234587
0.0013301733134911675,-0.010828131211578218,0.0,0.0023923444976077235,-0.0003871966959215767,0.005563754427390766,-0.019663838120104415
0.0009820211775406484,-0.012063335240261153,-0.0058004640371229765,0.014319809069212264,-0.0026468689477081586,-0.0029939680349884146,-0.01905950894714936
0.0014669696514284514,-0.011636639057196585,0.010501750291715295,0.021176470588235352,0.0019418732604052913,-0.0001619242488921646,0.005939249957576775
0.0025824026208065565,-0.009722127594093521,-0.005773672055427226,0.016129032258064502,0.0009690548485044026,0.009952592679838723,0.02083333333333326
0.003444317234933658,-0.007884272519175006,0.0034843205574914826,-0.0022675736961450532,0.005550535691235314,-0.004387883028659778,-0.01363298355779552
0.005094531381521605,-0.008030695981635194,0.0011574074074074403,0.022727272727272707,0.007124518613607078,0.00934155233758438,0.006868822248282891
0.006035923254757991,-0.010408455987059528,0.003468208092485492,0.022222222222222143,0.0036326556624817208,0.00765938927975629,0.020881863560732183
0.00624122491191792,-0.0126062484060262,0.0023041474654377225,0.01739130434782621,-0.011684023368046748,-0.01631084174308617,0.04066498247901551
0.004751581827555862,-0.01272814274625067,0.0011494252873562871,0.014957264957265126,0.002377280904651835,0.004917313039660476,-0.009397024275646038
0.0027838014286181156,-0.009978905685075423,0.004592422502870397,0.01684210526315799,0.005512467149541678,0.0016893367896775313,0.0026877470355732846
0.0019488688327684578,-0.007687038998960727,-0.0011428571428571122,0.008281573498964745,0.005609740549499476,-0.016181559128841783,0.01001261431725009
0.0028078879065773776,-0.008092613526163417,-0.004576659038901698,-0.006160164271047264,0.004183835182250517,-0.0023348948558424842,-0.006556865193973915
0.004970781841232563,-0.010158239634551647,0.0011494252873562871,-0.006198347107438051,0.003598257685752282,-0.00380678704211157,-0.009114481024593224
0.005420032053877977,-0.01386386647192095,-0.0011481056257175437,0.0020790020790022457,0.001509623852056885,0.0021262675825972632,0.02140988026326207
0.004202511167201939,-0.017148287511077553,0.009195402298850519,-0.004149377593361092,0.0029518904660217338,-0.0016469575797141145,0.02577439639779522
0.001400989601975322,-0.019817424597987854,-0.002277904328018221,0.01041666666666674,0.01164756716137516,-0.014044526350206477,-0.01619617043820465
-0.00012589403355733886,-0.020652680037354654,0.004566210045662267,0.022680412371134162,0.003528319405756708,0.006918798329841325,0.005769674590353047
4.160301201983074e-05,-0.018532975491043602,0.002272727272727204,-0.002016129032258007,-0.005428077966938005,0.018278443113772358,0.012849931161083239
0.0015010183071884065,-0.015396577260275102,0.0045351473922901064,0.008080808080808133,0.015566856859340117,-0.0012790167742313674,0.02069173840809535
0.002559418156829363,-0.01292306995872361,0.0011286681715576563,0.01002004008016022,0.008000000000000007,0.0029734742544231807,-0.00036993193252432555
0.002526585458995978,-0.010892904811289683,0.0011273957158961512,0.029761904761904878,0.0022416091118382386,-0.008424327814958277,-0.006809266523573276
0.0019463074120560364,-0.008898880740619952,0.005630630630630629,0.026974951830443183,0.0014507646738801672,-0.0018057487937005456,0.022132796780683917
0.001550455985735777,-0.006812381818495417,-0.002239641657334812,0.007504690431519689,-0.011106416369891958,0.004833926453143622,-0.006853310002916224
0.0016073855095315448,-0.006097844563902166,0.002244668911335568,-0.011173184357541999,0.005615577122626947,0.016542218811793408,0.02011452062839525
0.00215312068797191,-0.008170608118620137,0.0011198208286675726,-0.0037664783427494575,0.014021244309559977,0.010553515177029071,0.023819804260218902
0.002474684062040655,-0.010861979175465053,0.005592841163311046,-0.003780718336483968,-0.013228780079013513,0.01841583589507856,0.03212202150839949
0.0027631289031198047,-0.013443955502113969,0.006674082313681717,0.00189753320683117,0.006490749165908305,0.01647483638004954,-0.0077635521656223005
0.0027097849988757527,-0.014686720151308674,-0.0033149171270717703,0.0,-0.023445033751205324,0.03692551065719374,0.010157858613589532
0.002038549440607884,-0.013904697604200544,0.0044345898004434225,-0.024621212121212155,-0.007591186817256013,0.004938106390097063,0.0020383204239706743
0.0011141737891997572,-0.01304537060957811,0.0055187637969094094,-0.011650485436893288,-0.022388059701492602,0.03195994353743292,0.05282072145375638
-0.0003165300655311176,-0.012536325518943903,-0.002195389681668325,0.007858546168958647,0.015521628498727624,0.025718120112524945,0.014426482900753435
-0.0014070654932631932,-0.014376336592277661,0.0066006600660064585,0.011695906432748648,0.017727386619894814,-0.003497427252255103,-0.01231667830613925
-0.001881504233198883,-0.017934243227957114,0.003278688524590123,0.021194605009633882,-0.006647381054964097,-0.0007196151952428842,-0.00025711898180891257
-0.0020105560357850383,-0.020618975328433264,0.005446623093681824,0.03207547169811309,0.003345932213891789,0.0019708914493632435,0.013952292162283886
-0.0018837999100286273,-0.01978827781085235,-0.00325027085590468,0.012797074954296273,0.0011733465077503613,-0.0003656629848186599,-0.05041217501585282
-0.0015920528717211502,-0.01414254687821681,0.0,-0.016245487364620947,-0.016654330125832617,0.008135824114834822,-0.04040066777963269
-0.0017845870201248504,-0.005696462898939769,-0.003260869565217317,-0.005504587155963359,-0.04692008530924596,-0.015714929182723436,-0.07292971468336817
-0.004144621579849961,0.0024956121066432857,-0.005452562704471142,-0.027675276752767597,-0.0021060945109911966,0.055867697157675256,-0.044287644497823075
-0.009664020819260655,0.008842602251928566,0.0032894736842103978,-0.05882352941176461,0.015235457063711877,0.08890841891094703,0.05631479736098011
-0.01658540415718235,0.012495240752033343,-0.004371584699453646,-0.02620967741935487,-0.02975378418761765,0.015157880771271781,-0.015614543832255134
-0.016820544572390683,0.012113675856480599,0.005488474204171201,-0.051759834368530044,-0.002075661198526979,-0.0340670231651401,-0.03429262028854152
-0.014215764947087428,0.011090328579479003,-0.0021834061135369565,-0.03493449781659397,0.012010198604401445,0.03692595641045893,0.020727414939382127
-0.004428553735355223,0.010837210231344319,0.001094091903719896,-0.018099547511312264,0.0042431876947557345,-0.024030620011743498,0.01072796934865905
0.0024303151489153407,0.01074714501892271,-0.0010928961748633004,-0.011520737327188946,-0.0019145705420214876,-0.014606265876376034,0.03487490523123582
0.004482822290562183,0.008720754681105447,0.004376367614879584,0.004662004662004504,0.001984389469506409,-0.0313754310588501,0.026813186813186896
0.0029938225498296056,0.0031093988296480024,-0.0010893246187363426,0.0,0.003564827039873375,0.004925878370491521,0.005136986301369939
0.0016538872641185254,-0.00415021716452646,0.0032715376226826187,-0.006960556844547439,0.002236547822654922,0.0020094782325883465,0.0127768313458263
0.0015455276095628356,-0.009971760785643102,-0.004347826086956608,-0.014018691588785215,-0.0057757941716987116,0.033269576305569926,0.020605550883094903
0.0024598428124402716,-0.013363336559149785,0.0,-0.011848341232227444,-0.0006601531555320284,0.02717226678633544,0.017442658975415526
0.002755670041891811,-0.014011089210092753,-0.0010917030567685337,-0.007194244604316613,-0.0021799445105034065,-0.018185392706183023,0.006614470842332576
0.0024446993745470547,-0.012585548880846953,0.008743169398907069,-0.0024154589371979673,-0.0055610724925521104,0.0008899568370932531,-0.02011532787984449
0.0016326536647770507,-0.010355702616068552,-0.006500541711809249,-0.012106537530266248,-0.017042806737234573,-0.018527986484684122,-0.02340221705214174
0.0017937423226415117,-0.00924696880124043,0.0032715376226826187,-0.004901960784313819,-0.006366407043684297,-0.007938395334352477,-0.04105941704035876
0.0038312895276524372,-0.011967470711583883,0.005434782608695565,-0.024630541871921152,-0.012882557426215024,0.02917674992009478,-0.008548882069267849
0.006452373895171615,-0.016943837721332122,-0.00108108108108107,0.002525252525252597,-0.010012429222483021,-0.029991126885536734,-0.012012675952538854
0.008006378048083906,-0.019254809484040125,0.0010822510822510178,-0.02015113350125941,-0.010880937434609828,-0.019918587632638096,-0.06273310458003889
0.0070540620735348725,-0.018062131326110786,0.00108108108108107,-0.03084832904884316,-0.02919399196107464,-0.03433511445038162,-0.02833267011539986
0.005013857929337506,-0.013781762829112143,0.002159827213823018,-0.037135278514588865,-0.02229970218638766,0.009604813280013502,0.04594970923089514
0.002984719617963316,-0.009436632251271115,0.0010775862068965747,0.019283746556473913,-0.003491827637444378,-0.014395806907115283,0.009710258418167639
0.0016233381085903886,-0.007675154725804267,-0.0021528525296017342,-0.02972972972972987,-0.02415566987251172,0.01971759163702158,0.013417093221653298
0.0011476477429563925,-0.008249388042167238,0.0010787486515642097,-0.011142061281337101,0.027733211093284416,0.04347101337111692,0.06359531644600902
0.0017225711661661425,-0.011181743584997461,0.0010775862068965747,0.019718309859154903,-0.0007433838834373097,-0.024281704283530048,-0.017052813354439422
0.0036742705174321877,-0.01620039085049574,0.011840688912809316,0.03038674033149169,-0.04694241928284493,-0.00815109343936371,-0.03228167776883095
0.006242330064632595,-0.021231738626145136,-0.005319148936170248,0.00536193029490617,-0.002497853407228079,-0.0011908551755038799,0.010590015128593144
0.006293397932164213,-0.023419579495451703,0.0064171122994651775,0.053333333333333455,0.015259409969481164,-0.0009089621305127249,0.021631736526946055
0.0054356738405239025,-0.021181765473207714,0.006376195536663243,0.022784810126582178,-0.008247263758285883,0.023843563537543577,0.025642904242068942
0.0021899940549416907,-0.016568152012742532,0.002111932418162654,0.022277227722772297,0.008549001321209282,0.018902980854673235,0.03164511750839338
0.00030259311818436885,-0.012796928977832023,-0.0010537407797682752,0.01937046004842613,-0.03390614163520078,-0.005697069916525965,-0.0064395513086829
0.0002173981312643125,-0.01003519986915058,0.0,-0.009501187648456089,-0.0354949349924224,0.010901262131498557,0.002717959439682227
0.0015362301464436623,-0.008653932902626393,0.0042194092827005925,-0.021582733812949617,-0.02695997353622226,-0.003031156684883629,-0.00861829302196293
0.0021987559536296164,-0.009181402041501419,0.0,-0.009803921568627416,-0.047849736528981834,-0.0091324200913242,0.005538418395961919
0.0016631623388021488,-0.010352999415150443,0.0010504201680672232,-0.04950495049504955,0.07158796750870278,-0.005657708628005631,-0.039949801296799814
0.00044165970280696243,-0.011971991366017232,0.0010493179433368471,-0.04947916666666663,0.024156601416076784,-0.0015601339879778298,-0.0046477850399418985
-0.0003060998221228184,-0.01245412885136099,0.0,-0.008219178082191747,0.0009760065067099255,-0.014890390183372348,-0.010944112067707623
-0.000242967425659657,-0.010031880376865088,0.007337526205450695,-0.013812154696132617,-0.0025188916876572875,-0.0155703289013297,-0.027810563588078985
0.0004584300457115553,-0.007428149057676636,-0.004162330905306932,-0.008403361344537785,-0.013685239491691092,-0.014157929032640237,-0.020790651794521664
0.0008255049419756411,-0.004205667153984405,0.008359456635318674,-0.01412429378531066,-0.0030558308556326574,0.005840644153346952,0.024719101123595433
0.0008393905488579545,-0.000923899601998901,0.004145077720207224,-0.04011461318051579,-0.0008284317786431128,-0.0029631045689161306,-0.0017392619479733584
0.00043800001552307677,0.00011097829319295371,0.0010319917440659854,0.011940298507462588,-0.0031506508581378156,-0.015099223468507228,-0.0029543216422998064
0.00025885133731851084,-6.622793427846219e-05,-0.0020618556701030855,-0.0383480825958703,-0.0009149130832569741,-0.02210785029444695,-0.028339158182647095
0.00037636395585960436,-0.002732718199840778,-0.0020661157024793875,-0.04294478527607348,-8.325008325005268e-05,0.002587998158539717,-0.02056454765814375
0.0007282399566852504,-0.006389439616327985,0.0041407867494824835,-0.019230769230769273,0.0,-0.021742637659936226,-0.01900047900367241
0.0008083696248639693,-0.008432598951130355,0.004123711340206171,-0.02614379084967322,0.0,0.0007231024902634164,0.009114583333333481
0.0004995324170846693,-0.006453796377713483,0.0,-0.016778523489932806,0.006494047123470237,0.011878200902591063,0.03677419354838718
-0.00011213100851470426,-0.0012612773445208614,0.0,-0.013651877133105783,0.0007444784514847314,0.010573658561030319,0.009178593652769074
-0.0009191730688976607,0.003435119092945804,-0.002053388090349051,-0.00692041522491349,-0.0038022813688212143,-0.003421558296659022,-0.011253275782334038
-0.001967391648502015,0.0050427750180634945,0.009259259259259078,0.0034843205574912606,0.003235977431131687,0.010548706912637318,0.022684752104770833
-0.0028756703151783247,0.004290017929056145,-0.006116207951070263,-0.02777777777777779,0.016293110578115888,0.025037852210199718,0.012882079426785431
-0.0022188708255854728,0.0017399380278155796,0.007179487179487243,0.0071428571428571175,0.0008138020833334814,0.03577475952012121,0.005343166767007856
-0.0004427349271460823,-0.003629865867982973,0.005091649694501044,0.0035460992907803135,-0.0026020491136771184,-0.0029449275362319893,-0.029568081443221872
0.0026213802424852606,-0.007192614546311704,-0.006079027355623157,0.0,-0.0054622533833359466,-0.010698172008000384,0.004782474544893445
0.004572341865040963,-0.00821770109227915,0.0020387359836901986,-0.03180212014134276,0.01795229117140762,-0.0019041797921857118,-0.0033778596652848103
0.004420529780488902,-0.00775551027162702,0.0020345879959309254,-0.025547445255474588,-0.007730713480431639,0.003262124031372826,0.01594515482976422
0.0030794991263898286,-0.0063307332324945564,0.004060913705583813,0.01872659176029967,0.0035708488881673883,0.011750067495392758,-0.008264462809917328
0.0015822677715395805,-0.004810868016497549,0.0,0.03676470588235281,-0.0022642730066310124,-0.003341377390012945,0.01758409785932713
0.0004528680091209214,-0.0040226578676753055,0.0,0.02127659574468077,0.0,-0.02017368224995353,0.002854996243426111
-0.00017028716004452438,-0.0026104765973822275,-0.0030333670374116384,0.00694444444444442,-0.001783109093856372,0.0065224364686173875,0.02150134851663177
0.00013479748791001,-2.5611294084848524e-05,0.0020283975659229903,0.010344827586207028,0.0,-0.011095372993389918,-0.01041437477081042
0.001521711809008064,0.0012223509704656355,0.005060728744939347,-0.027303754266211677,-0.005764858720363808,-0.001682979231320103,0.01563773808641522
0.003523630064146799,-0.00021042173466723213,-0.007049345417925457,0.007017543859649145,0.00587995100040839,-0.011537679790528221,-0.006859311150029246
0.0037664999519007036,-0.004098516255817697,0.006085192697768749,0.0034843205574912606,-0.008524803117642255,-0.0019836949947990012,0.003600293901542928
0.003114509734400084,-0.007441378631624307,0.002016129032258007,-0.04166666666666674,-0.002866033409760993,0.007999030420555053,0.012006735485760478
0.0007924767676021904,-0.00835259149723977,-0.002012072434607659,0.0036231884057971175,0.0009854644000986124,-0.00781531802332569,-0.0007234319612241524
-0.0005495932934892478,-0.008384212924907208,-0.0020161290322581182,-0.036101083032491044,0.0012306177701204568,-0.011936500242365478,-0.005864041120683394
-0.00045217051394752517,-0.004778629373360932,0.004040404040404066,-0.029962546816479474,-0.0018846279908226737,-0.013810020236708187,-0.010195164579085314
0.0007801324874550097,2.7515574028358358e-05,0.002012072434607548,-0.03474903474903468,-0.0025449470486822445,-0.013667624270914835,-0.003899352560329472
0.001999925731205554,0.002338332853779379,0.0010040160642570406,-0.016000000000000014,-0.002633744855967124,0.005295675198587757,-0.01647093581505299
0.002771504970288774,0.0007088220360875752,0.0,-0.04878048780487809,-0.003465918468394058,-0.007738617835193806,-0.031165515169720548
0.0032869300585420813,-0.004065556703129025,-0.004012036108325012,-0.02564102564102566,0.00016561775422330172,-0.0031853172045048783,-0.01767304860088359
0.002781472107723282,-0.009743020156897653,0.0,-0.0350877192982455,-0.004222553402881135,0.0024473440610695008,-0.015860490807227956
0.001530006547137086,-0.013377531249959662,0.001007049345417954,-0.01363636363636378,-8.314625426142364e-05,-0.0028335062109444697,-0.011305323925593358
-0.00037627279447471906,-0.012759070273228201,-0.01307847082494984,-0.009216589861751112,-0.09030434059537651,-0.027273880502346803,-0.05757846078987927
-0.001097983490032095,-0.009302715795336258,0.009174311926605672,-0.06511627906976747,-0.029433272394881138,-0.03428534167970787,-0.023319851992083196
-0.0007013339515343775,-0.005467355070626012,0.007070707070707005,-0.04477611940298498,-0.0009417969485779887,-0.022862621706661646,-0.04511013215859028
0.0008395067489121999,-0.00446573402315531,0.005015045135406293,-0.00520833333333337,-0.0215874811463046,-0.0033444816053511683,-0.005443808820815632
0.0020228840540434945,-0.006020590247131308,0.003992015968063756,-0.05235602094240832,0.001156180749590341,0.00011093238671033845,0.0344187772520641
0.002318063602620102,-0.00824870488907914,-0.0009940357852882276,0.044198895027624197,0.006159176210182027,-0.0006377904719649941,0.005650224215246524
0.0021234762555761844,-0.009714710087960099,0.003980099502487677,0.07936507936507953,0.0035389765662361405,-0.019326285413024724,-0.019352537233568223
0.0017785807314474322,-0.008135825024626064,-0.0009910802775026095,0.02450980392156854,0.027163553183378042,0.010440687557473405,0.013004728992360937
0.0014571313905302752,-0.006453109085442499,-0.0029761904761904656,-0.009569377990430672,0.012619467384244132,0.023885863097321547,0.007361522578328561
0.0013611879890307321,-0.004805992676649606,0.0,0.0,-0.002840648767524878,0.002160565575900053,0.0012476606363067688
0.001532412163906871,-0.005505247605317343,-0.00995024875621886,-0.01449275362318836,-0.004502848741040344,-0.03587266500197861,-0.044414775255896655
0.0022322920635668986,-0.00826483108044862,0.0010050251256281673,-0.02941176470588236,-0.0005538631957905382,0.02741373942087244,0.013133383010431876
0.003098215734012477,-0.010941920015143047,-0.011044176706827225,0.010101010101010166,0.010529232474369765,0.03945175287554248,-0.001562930955226416
0.00306703660291352,-0.0121576198979777,0.004060913705583813,-0.015000000000000013,0.007037747920665138,0.027829682344054474,0.02145488029465925
0.0025960681679519926,-0.01055479968434414,0.009100101112234471,-0.060913705583756306,-0.008894536213468696,0.00594386209208464,0.0006310285765800394
0.001261624642532988,-0.00792662274249989,0.0010020040080160886,0.043243243243243246,0.0009157509157509125,0.01550884388618301,0.021531531531531423
0.0005077918083800093,-0.006143359679105842,0.006006006006005871,-0.03626943005181338,0.011802378774016686,-0.018313770036602284,-0.002469353558514742
0.0004571625807983093,-0.006428065642696268,0.0009950248756218638,-0.021505376344086002,-0.014919974681255277,0.01632831484076691,-0.007249580054813909
0.0010084218618608976,-0.009676466876971546,0.0059642147117298094,-0.02197802197802201,-0.0024784284927482636,0.06397297878531027,-0.014248820019592157
0.0013272465341880313,-0.013898271654268712,-0.000988142292490224,-0.022471910112359605,0.0012883040397535517,0.016824007799681295,0.01291896286927452
0.0011970089612183266,-0.015715504734575836,0.0,-0.02298850574712641,0.0034923260729713412,-0.0034260590965961013,0.0
0.0009488714447560831,-0.015569975359725707,0.0009891196834816984,-0.0117647058823529,-0.002930671306896282,0.04883371661895142,-0.016589368533713844
0.0012413524819880895,-0.013004927054312776,-0.008893280632411127,-0.005952380952380931,-0.011848994213281783,-0.027922586419062534,-0.02058770179575542
0.002435236137121821,-0.00796921696741737,0.008973080757726848,0.029940119760479167,-0.00074363264547328,-0.028229797224204267,-0.0237058986943236
0.004090624309244673,-0.004677973266856372,-0.00988142292490124,0.058139534883721034,-0.0033488372093023466,0.01964685401641386,0.006734326093142284
0.004373134084248553,-0.003921102856701886,0.007984031936127733,0.027472527472527597,-0.0050401344035839735,-0.009605110336817657,0.002732240437158584
0.00446050799041009,-0.0047503314791746964,0.002970297029702973,0.0,0.00431519699812366,0.015092702262146318,0.003946255754956329
0.0031000661192337464,-0.006892561289909449,0.005923000987166915,0.021390374331550666,0.0019615169064075566,-0.020055452865064716,0.003556387459054733
0.002233342365069335,-0.008840613227896754,-0.0009813542688911214,-0.015706806282722474,0.016500419502190722,0.008606054890125447,0.031241257110883103
0.0017747422644103228,-0.010683223751740134,0.004911591355599265,-0.005319148936170137,-0.0027512839325019023,0.025364097529046115,0.015463917525773363
0.0019760742708150314,-0.009808393319973963,0.0058651026392961825,0.0053475935828875,0.017013058672062042,0.010179654370525704,0.025113545284531025
0.002555704337755982,-0.007740071474561461,0.0009718172983479434,0.03191489361702127,0.03065376616330573,0.028256429353284318,0.025714533924072747
0.0034059702022528615,-0.006582601332100424,0.0,-0.010309278350515427,0.006316897701351243,-0.018118765158415595,0.009147116117557363
0.004497558127055434,-0.007176298378805401,-0.002912621359223322,-0.01041666666666663,0.0066259808195292536,-0.004459595395104543,-0.013344523709609701
0.003882842934641584,-0.008558312278352354,-0.006815968841285325,0.0,0.00814134765286667,-0.0030986516374577056,-0.001531133038448429
0.0017251214121414282,-0.0104287916675887,0.006862745098039191,-0.021052631578947323,0.004209621993127355,-0.005968804549805751,0.008348952121315367
-0.0016282250142233279,-0.01060995935989606,-0.009737098344693274,0.010752688172043001,0.0029087175977413615,0.0007477482580864336,0.030753632984116264
-0.0025704303880882406,-0.010206295735759152,0.004916420845624492,0.010638297872340496,-0.01543973385652142,0.0007358684946394689,0.012131147540983545
-0.001335769553612809,-0.009431006592113711,0.007827788649706457,0.021052631578947434,0.012389533876278058,-0.0012330874700211547,-0.0009718172983478324
0.002049763110857361,-0.008282094692205422,0.001941747572815622,0.0,0.01754385964912286,-0.012176198081257805,-0.004863813229571967
0.0036228702699581117,-0.006311873171176208,0.01065891472868219,0.010309278350515427,-0.00925147182506314,0.005893684355364082,-0.03779732811990877
0.0021671438875578986,-0.005240956752983639,0.0009587727708533222,-0.005102040816326481,-0.01850594227504243,0.0018238606570457616,-0.011344395529969575
-0.001145310811598077,-0.004951570740957756,0.00766283524904221,-0.00512820512820511,0.00518941359626357,0.009557836287918509,0.0006850488097278618
-0.0030142895354581256,-0.00554246275168202,0.0,-0.005154639175257714,-0.017983135432799835,0.010831097987061167,-0.011723429744994074
-0.002400569792130769,-0.005805932361822808,0.000950570342205248,-0.005181347150259086,-0.011127661438710135,-0.004526854505112143,0.009524634167460189
-0.00011471921190198131,-0.0071338260899219685,0.0009496676163343043,-0.00520833333333337,0.011252879673932181,-0.011301396713746525,-0.015009863624667497
0.0017699251426028795,-0.007507694520166197,-0.011385199240986799,0.015706806282722585,-0.0031542977306581177,-0.0017446075765814584,-0.010188087774294696
0.0027982435519560145,-0.007967809209862398,0.0019193857965451588,-0.020618556701030966,-0.007383317218950469,0.018792982137588288,0.0014955573150348123
0.0028731713419287708,-0.008682239489616106,-0.009578544061302652,0.010526315789473717,0.0003542017178783663,-0.013043865707220381,0.0028109627547434624
0.002177085851905458,-0.009754810887894871,0.004835589941972973,-0.04166666666666663,0.006284854386120253,-0.015112355112129383,-0.005693763139453356
0.0014964343658472323,-0.011768941486091644,0.004812319538017418,-0.021739130434782594,-0.005014074595355411,-0.016524569123579025,-0.004316800281913391
0.00031129994842715725,-0.013661099340739669,0.009578544061302763,-0.04444444444444451,0.0007072761029085495,0.004159772552492225,-0.005662714563794191
-0.00012096948787243544,-0.012820940926970392,0.002846299810246755,-0.023255813953488413,-0.0013252054068378927,0.011568943710184687,-0.0047161416622173435
0.0003847455770413788,-0.009475417655990359,0.002838221381267658,-0.029761904761904767,-0.012119603680113222,0.022150591906029193,0.009655789003129023
0.001514577752384394,-0.0029539374623875903,0.0037735849056603765,-0.05521472392638027,-0.008149010477299323,0.009370756506222877,-0.006641282210218757
0.0017055962461021146,0.004342504609869957,-0.0009398496240602405,-0.07142857142857151,-0.016612495485734846,0.017922661270596718,-0.008201105366375305
0.0006071263488245382,0.00971264341817113,-0.0009407337723423836,-0.0629370629370628,0.001009915534337269,-0.026891233588920205,-0.010965306489304272
-0.0012128096148420475,0.015540111139141777,0.0009416195856872811,-0.022388059701492602,0.007153994313491729,-0.017431419207111776,0.004452926208651231
-0.0016772980849910635,0.020327629850418028,-0.008466603951081786,0.0,-0.00027319916218915274,-0.02031094712071191,-0.00018094634940735155
-0.0004532487788336814,0.02370269455839824,0.005692599620493288,0.022900763358778553,-0.0048278374931681745,-0.012010121150639486,0.005610352004343566
0.0009904267815530332,0.027403940813076177,-0.008490566037735903,0.03731343283582067,-0.014645308924485123,0.002313202959955518,-0.0011698011338071579
-0.003867428030610909,0.03320771352231877,0.0057088487155090295,-0.04316546762589912,-0.010868555503948052,-0.009796648886690962,-0.01756756756756761
-0.01746829786589943,0.038842481442803,0.0009460737937558861,-0.045112781954887216,-0.005353117956423792,0.06379689636720376,0.014488766620816218
