GDP,Unemployment,Inflation,InterestRate,Swiss franc/Euro,Euro/Dollar,Euro/Uk,Stoxx50,Property Prices Ger,Property Prices UK,VIX
898049.9066666666,3.505488,109.7,1.36,1.0856,0.85613,1.1822,453.8237,157.7869,151.9534,19.301245454545455
898308.7033333334,3.440729,109.8,1.31,1.0762,0.85287,1.1772,468.545,157.51940626843657,153.4438162094263,18.32296363636364
898567.5,3.407429,110.1,1.31,1.0857,0.85683,1.177,465.5207,157.84354444535472,154.6022519296827,21.235668181818184
900177.8333333334,3.391347,110.7,1.32,1.0708,0.84694,1.1601,461.3944,160.595,154.7797,18.96754761904762
901788.1666666666,3.378229,111.0,1.36,1.0522,0.84786,1.1414,478.7441,157.9975917674912,157.0114317519959,19.41548636363636
903398.5,3.352289,111.3,1.37,1.0408,0.84875,1.1304,469.0837,157.7879619594817,158.24468208886253,23.630309523809522
905440.1766666666,3.305204,112.3,1.39,1.0401,0.83503,1.1314,471.0414,159.2513,158.4372,22.984404761904763
907481.8533333334,3.245791,113.3,1.49,1.0461,0.83787,1.1342,452.7067,156.79191697172962,160.5323810931957,28.23275
909523.53,3.18576,116.1,1.69,1.0245,0.83638,1.1019,422.072,155.9602892068798,161.67009275158495,36.278491304347824
909983.62,3.13797,116.9,1.98,1.0211,0.83655,1.0819,428.9165,157.8981,162.4273,29.47324210526316
910443.7100000001,3.113514,118.2,2.29,1.0355,0.84969,1.0579,413.5345,153.80254153756124,163.69649053049767,29.460127272727274
910903.8,3.114927,118.1,2.62,1.0245,0.85759,1.0566,399.5981,152.52912746621078,164.5571753577341,27.474686363636362
911795.2366666667,3.13037,119.0,2.85,0.9876,0.84955,1.0179,390.3774,154.3602,168.5786,27.38445238095238
912686.6733333333,3.14629,119.5,2.89,0.969,0.84499,1.0128,408.5343,149.56239197045315,165.9665027839845,24.053195652173915
913578.11,3.151484,122.1,3.08,0.964,0.87463,0.9904,382.3815,148.00659915220726,166.43670772107913,27.827813636363636
912514.1466666666,3.143254,123.5,3.31,0.9791,0.87058,0.9826,378.5049,144.253,168.7448,28.83431904761905
911450.1833333333,3.122246,123.5,3.67,0.9842,0.86892,1.0201,414.2181,144.70675222506486,166.89100485250552,21.67952727272727
910386.22,3.08712,122.0,3.6,0.9865,0.8695,1.0589,418.2902,143.00292199018475,166.87609651558373,20.63184761904762
908955.6066666667,3.048289,122.6,3.73,0.9961,0.88212,1.0769,439.8408,137.7979,164.7548,18.76769090909091
907524.9933333333,3.012215,123.8,3.85,0.9905,0.8855,1.0715,455.801,139.80862593294472,166.51848644912056,19.17238
906094.38,2.988885,125.1,3.95,0.9908,0.88192,1.0706,448.5206,138.18951934283356,166.2148237171275,22.38154347826087
905864.32,2.981791,125.8,3.98,0.9846,0.88115,1.0968,460.8661,134.2151,163.9235,18.014333333333333
905634.26,2.990315,125.6,3.99,0.9751,0.87041,1.0868,456.4325,135.18649448949242,165.5280731920557,18.245722727272724
905404.2,3.011947,126.1,4.12,0.9764,0.85861,1.084,455.4566,133.8230351069678,165.20337968904693,14.890245454545454
905404.2133333333,3.045348,126.7,4.08,0.9663,0.85856,1.1058,460.0983,131.237,166.7498,15.732204761904763
905404.2266666667,3.084392,127.2,4.19,0.9588,0.85892,1.0909,453.9374,131.30626394683696,164.70208822010403,18.54876956521739
905404.24,3.122696,127.4,4.17,0.96,0.86158,1.0684,447.2963,130.25884311798288,164.56789330693562,16.87085238095238
904570.2966666666,3.157176,127.2,4.22,0.9547,0.86798,1.0563,430.8078,128.6493,164.5885,20.232068181818182
903736.3533333334,3.183787,126.3,4.27,0.9634,0.87045,1.0808,447.994,128.53102961424867,164.50666093031208,15.164745454545454
902902.41,3.207623,126.6,4.12,0.9441,0.86168,1.0903,472.0055,127.8656713184905,164.5795106379697,13.408226315789474
902578.9266666666,3.235044,126.4,3.9,0.9368,0.85873,1.0905,471.8393,127.4733,162.5935,14.087063636363636
902255.4433333334,3.267304,127.2,3.92,0.9462,0.85466,1.0795,489.4463,126.95619535575311,164.9081875434034,14.03547142857143
901931.96,3.309048,128.0,3.88,0.9656,0.85524,1.0872,509.8279,126.66842578651473,165.17025837003035,13.374545000000001
901155.5366666666,3.355208,128.8,3.91,0.9761,0.85658,1.0728,511.2201,127.9643,164.5885,16.457404761904762
900379.1133333333,3.397404,129.1,3.96,0.983,0.85564,1.0812,519.5483,126.43143131606695,165.85779428516713,13.462977272727272
899602.69,3.426527,129.3,3.99,0.9616,0.84643,1.0759,510.0288,126.4621427080053,166.27496328477037,16.758785
899660.2,3.439562,130.0,3.97,0.9676,0.84332,1.0844,506.2805,128.5318,168.2461,15.08205652173913
899717.71,3.438157,129.8,3.87,0.945,0.8515,1.1012,494.0668,126.79949027767684,167.28625235701475,18.194195454545454
899775.22,3.432054,129.7,3.78,0.9414,0.84021,1.1106,504.9777,127.08219661120458,167.8202616306595,17.59855238095238
900321.5966666667,3.431921,130.2,3.69,0.9386,0.83496,1.0904,511.1579,128.1794,169.2436,19.341491304347826
900867.9733333333,3.445862,129.3,3.65,0.9355,0.83379,1.063,497.5375,127.8644121164679,168.87283442586676,18.21046666666667
901414.35,3.480351,130.2,3.59,0.9339,0.82804,1.0479,507.4301,128.35499648818953,169.33862160281754,15.552216666666668
902334.5266666666,3.53112,129.9,3.56,0.9414,0.83908,1.0354,523.0822,129.0376,170.2411,16.316940909090906
903254.7033333334,3.592167,130.5,3.63,0.9413,0.83071,1.0413,553.7329,129.430892973015,169.9764806327169,16.853469999999998
904174.88,3.648321,131.0,3.64,0.9548,0.83703,1.0807,559.0684,130.05783031061196,170.13048909093717,20.564557142857144
903340.9766666667,3.691346,131.6,3.73,0.937,0.85379,1.1214,520.6314,129.3533,169.2436,28.865609999999997
